name,Latitude,Longitude
江戸川中央三郵便局,35.70969,139.87547
江戸川中央四郵便局,35.71165,139.86504
江戸川中央郵便局,35.70477,139.87381
江戸川中葛西一郵便局,35.67385,139.87165
江戸川今井郵便局,35.68285,139.88887
江戸川区役所前郵便局,35.70635,139.86867
江戸川南篠崎二郵便局,35.69179,139.90431
江戸川小松川郵便局,35.69833,139.85162
江戸川平井七郵便局,35.71323,139.84154
江戸川平井五郵便局,35.70971,139.84515
江戸川平井郵便局,35.70532,139.84523
江戸川春江五郵便局,35.68044,139.87451
江戸川本一色郵便局,35.71698,139.87357
江戸川東小松川三郵便局,35.69191,139.86323
江戸川東小松川郵便局,35.69952,139.86573
江戸川東松本郵便局,35.71807,139.88773
江戸川東瑞江二郵便局,35.68824,139.89526
江戸川東篠崎郵便局,35.69766,139.91611
江戸川東葛西六郵便局,35.66129,139.87388
江戸川松島郵便局,35.71023,139.85937
江戸川松江郵便局,35.68949,139.87237
江戸川椿郵便局,35.69594,139.89073
江戸川篠崎郵便局,35.70482,139.91370
江戸川臨海郵便局,35.64539,139.87001
江戸川船堀郵便局,35.68171,139.86181
江戸川西一之江郵便局,35.69574,139.87767
江戸川郵便局,35.70265,139.86318
江戸川長島郵便局,35.66609,139.88093
江戸川鹿骨二郵便局,35.70999,139.89384
江戸川鹿骨郵便局,35.71171,139.88800
江東亀戸七郵便局,35.69782,139.83907
江東亀戸五郵便局,35.69999,139.83248
江東亀戸六郵便局,35.69649,139.83143
江東亀戸郵便局,35.70329,139.82532
江東北砂一郵便局,35.68024,139.82323
江東北砂七郵便局,35.67988,139.83498
江東北砂三郵便局,35.68238,139.83060
江東北砂五郵便局,35.68510,139.83604
江東区文化センター内郵便局,35.67232,139.81882
江東千田郵便局,35.68152,139.81623
江東南砂六郵便局,35.67050,139.83569
江東南砂北郵便局,35.67460,139.83484
江東南砂団地内郵便局,35.67224,139.82254
江東南砂郵便局,35.67366,139.82687
江東塩浜郵便局,35.66416,139.81296
江東大島郵便局,35.69039,139.83990
江東新砂郵便局,35.66082,139.82435
江東木場郵便局,35.66966,139.80651
江東東砂二郵便局,35.68534,139.84279
江東東砂八郵便局,35.66827,139.84165
江東東砂郵便局,35.67788,139.84054
江東東雲郵便局,35.64502,139.79988
江東永代郵便局,35.67632,139.79057
江東洲崎橋郵便局,35.66891,139.81107
江東潮見郵便局,35.65871,139.81387
江東牡丹一郵便局,35.67041,139.79310
江東牡丹郵便局,35.66871,139.79860
江東白河郵便局,35.68193,139.80682
江東辰巳郵便局,35.65010,139.80931
池ノ上駅前郵便局,35.66012,139.67298
池上郵便局,35.57328,139.70042
池袋グリーン通郵便局,35.72731,139.71613
池袋サンシャイン通郵便局,35.73081,139.71556
池袋四郵便局,35.73742,139.71119
池袋本町三郵便局,35.74487,139.71369
池袋本町郵便局,35.74234,139.71598
池袋西武簡易郵便局,35.72898,139.71162
池袋郵便局,35.73323,139.70894
池袋駅前郵便局,35.73192,139.71498
泉岳寺駅前郵便局,35.63827,139.74002
浅草四郵便局,35.71871,139.79650
浅草橋郵便局,35.69988,139.78071
浅草郵便局,35.71003,139.79091
海事ビル内郵便局,35.68315,139.73669
深川一郵便局,35.67623,139.79616
深川郵便局,35.67038,139.81782
清瀬中清戸郵便局,35.77686,139.53384
清瀬中里郵便局,35.78534,139.51793
清瀬旭が丘郵便局,35.79515,139.54120
清瀬松山郵便局,35.77253,139.51251
清瀬郵便局,35.77675,139.51817
清瀬野塩郵便局,35.77803,139.50054
清瀬駅前郵便局,35.77103,139.52037
渋谷三郵便局,35.65599,139.70461
渋谷上原郵便局,35.66971,139.68230
渋谷代官山郵便局,35.64896,139.70191
渋谷千駄ヶ谷郵便局,35.67943,139.70816
渋谷富ヶ谷一郵便局,35.66810,139.69041
渋谷富ヶ谷二郵便局,35.66329,139.68508
渋谷幡ヶ谷郵便局,35.67771,139.67128
渋谷広尾郵便局,35.64832,139.72074
渋谷恵比寿郵便局,35.64574,139.71666
渋谷本町二郵便局,35.68418,139.68455
渋谷本町五郵便局,35.68343,139.67555
渋谷東二郵便局,35.65411,139.70815
渋谷松濤郵便局,35.66016,139.69500
渋谷桜丘郵便局,35.65427,139.70109
渋谷橋郵便局,35.64871,139.71291
渋谷神宮前郵便局,35.67282,139.70947
渋谷笹塚郵便局,35.67388,139.66465
渋谷道玄坂郵便局,35.65721,139.69619
渋谷郵便局,35.66018,139.70400
渋谷青山通郵便局,35.66266,139.70891
港三田四郵便局,35.64693,139.74048
港浜松町郵便局,35.65654,139.75418
港港南郵便局,35.62838,139.74412
港白金三郵便局,35.64660,139.73058
港白金台郵便局,35.63794,139.72663
港白金郵便局,35.64566,139.72458
港竹芝郵便局,35.65385,139.76221
港芝五郵便局,35.64690,139.74613
,35.64348,139.74689
港虎ノ門三郵便局,35.66493,139.74782
湯島二郵便局,35.70519,139.76640
湯島四郵便局,35.70858,139.76881
滝野川三郵便局,35.75137,139.72830
滝野川六郵便局,35.74762,139.72296
滝野川郵便局,35.74387,139.72461
牛込抜弁天郵便局,35.69798,139.71541
牛込若松町郵便局,35.69990,139.72128
牛込郵便局,35.69965,139.73113
狛江中和泉郵便局,35.63949,139.56812
狛江岩戸南郵便局,35.62905,139.58509
狛江東野川郵便局,35.64598,139.58065
狛江西野川郵便局,35.64599,139.57265
狛江郵便局,35.64204,139.57484
玉川学園前郵便局,35.56266,139.46005
玉川郵便局,35.61605,139.65014
王子三丁目郵便局,35.75946,139.73707
王子五郵便局,35.76561,139.73584
王子本町郵便局,35.75280,139.73490
王子郵便局,35.76093,139.74059
瑞江駅前郵便局,35.69278,139.89936
瑞穂むさし野郵便局,35.76076,139.33770
瑞穂郵便局,35.77266,139.35666
瑞穂長岡郵便局,35.77927,139.32950
用賀駅前郵便局,35.62658,139.63378
田園調布一郵便局,35.59147,139.67242
田園調布五郵便局,35.59675,139.65642
田園調布本町郵便局,35.58358,139.67364
田園調布郵便局 (Denenchofu Post Office),35.58898,139.67840
田無北芝久保郵便局,35.73253,139.52287
田無南町二郵便局,35.72587,139.54592
田無向台郵便局,35.72230,139.53651
田無緑町郵便局,35.74218,139.54243
田無芝久保二郵便局,35.72741,139.52606
田無芝久保郵便局,35.72606,139.53148
田無西原郵便局,35.74173,139.53295
田端郵便局,35.73820,139.75827
町村会館内郵便局,35.67878,139.74157
町田つくし野郵便局,35.52810,139.47922
町田三輪郵便局,35.57358,139.48908
町田南つくし野郵便局,35.51218,139.47765
町田南大谷郵便局,35.55331,139.45680
町田大戸郵便局,35.60625,139.30337
町田小山田桜台郵便局,35.59082,139.40288
町田小山郵便局,35.59218,139.38086
町田山崎北郵便局,35.58082,139.43622
町田山崎郵便局,35.56810,139.43647
町田成瀬台郵便局,35.55435,139.47747
町田木曽西郵便局,35.57076,139.41815
町田本町田郵便局,35.56338,139.44706
町田森野郵便局,35.54863,139.44190
町田相原郵便局,35.60462,139.33389
町田藤の台郵便局,35.57085,139.44888
町田郵便局,35.55536,139.44485
町田金森東郵便局,35.52839,139.46874
町田金森郵便局,35.53413,139.45980
町田高ケ坂郵便局,35.54405,139.45860
百草園駅前郵便局,35.65931,139.42948
目黒三田郵便局,35.64048,139.71203
目黒三郵便局,35.63580,139.70586
目黒中町郵便局,35.63505,139.69225
目黒五本木郵便局,35.63736,139.68678
目黒八雲二郵便局,35.61752,139.66864
目黒八雲五郵便局,35.62466,139.66608
目黒南三郵便局,35.61374,139.68503
目黒原町郵便局,35.61538,139.69441
目黒四郵便局,35.63177,139.70277
目黒大橋郵便局,35.65019,139.68798
目黒本町郵便局,35.62144,139.69555
目黒東山一郵便局,35.64852,139.69227
目黒東山二郵便局,35.64846,139.68727
目黒柿ノ木坂郵便局,35.61898,139.67469
目黒碑文谷二郵便局,35.62188,139.68953
目黒碑文谷四郵便局,35.62158,139.68250
目黒緑が丘郵便局,35.60966,139.67664
目黒郵便局,35.62763,139.69369
目黒駅前郵便局,35.63424,139.71905
目黒駒場郵便局,35.65777,139.68641
目黒鷹番郵便局,35.62658,139.68639
矢野口郵便局,35.63921,139.51971
石神井公園駅前郵便局,35.74363,139.60455
石神井台六郵便局,35.73842,139.58239
石神井四郵便局,35.75020,139.60144
砂川郵便局,35.72331,139.40341
祖師谷大蔵駅前郵便局,35.64318,139.60681
神代植物公園前郵便局,35.67108,139.54414
神田今川橋郵便局,35.69054,139.77196
神田南神保町郵便局,35.69523,139.75858
神田淡路町郵便局,35.69540,139.76577
神田錦町郵便局,35.69124,139.76357
神田須田町郵便局,35.69542,139.77436
神田駅前郵便局,35.69335,139.76960
神田駿河台郵便局,35.70020,139.76255
神谷町郵便局,35.66450,139.74548
福生加美郵便局,35.74630,139.32650
福生武蔵野台郵便局,35.74436,139.33322
福生熊川南郵便局,35.71474,139.33594
福生熊川郵便局,35.72550,139.33794
福生牛浜郵便局,35.73295,139.33128
秋川渕上郵便局,35.72578,139.27392
秋川野辺郵便局,35.72408,139.31014
稲城向陽台郵便局,35.63990,139.48746
稲城平尾郵便局,35.60983,139.48854
稲城押立郵便局,35.64620,139.50830
稲城駅前郵便局,35.63632,139.49965
立川けやき台郵便局,35.71733,139.43524
立川大山郵便局,35.72111,139.38769
立川富士見六郵便局,35.69353,139.39377
立川富士見郵便局,35.70100,139.39788
立川幸四郵便局,35.72545,139.42848
立川幸郵便局,35.71945,139.42299
立川松中郵便局,35.73256,139.37524
立川柴崎郵便局,35.69437,139.41132
立川栄郵便局,35.71186,139.42804
立川若葉町郵便局,35.72261,139.44246
立川西砂郵便局,35.73058,139.36402
立川錦町四郵便局,35.68942,139.42013
立川錦郵便局,35.69606,139.42127
立川高松郵便局,35.70304,139.41675
立教学院内郵便局,35.73181,139.70330
立石郵便局,35.73773,139.85220
第二霞ケ関郵便局,35.67546,139.75107
笹塚駅前郵便局,35.67401,139.66905
綾瀬駅前郵便局,35.76231,139.82129
練馬上石神井北郵便局,35.73070,139.58828
練馬下石神井通郵便局,35.73237,139.59911
練馬中村二郵便局,35.73255,139.64494
練馬中村郵便局,35.73642,139.63886
練馬二郵便局,35.74233,139.65608
練馬光が丘団地内郵便局,35.76342,139.62547
練馬北町郵便局,35.76690,139.66468
練馬南大泉一郵便局,35.73673,139.57611
練馬南大泉三郵便局,35.74395,139.56928
練馬南大泉五郵便局,35.74986,139.57342
練馬南田中二郵便局,35.73245,139.61789
練馬南田中郵便局,35.73798,139.62053
練馬四郵便局,35.74227,139.64927
練馬大泉二郵便局,35.76112,139.60651
練馬富士見台四郵便局,35.74398,139.62525
練馬小竹郵便局,35.74328,139.67619
練馬平和台一郵便局,35.76023,139.66395
練馬平和台郵便局,35.75964,139.65624
練馬早宮郵便局,35.75133,139.65513
練馬旭丘郵便局,35.73689,139.67233
練馬旭町郵便局,35.77178,139.63122
練馬春日南郵便局,35.74811,139.64763
練馬桜台二郵便局,35.74369,139.66742
練馬桜台郵便局,35.73725,139.66053
練馬氷川台郵便局,35.75188,139.66635
練馬田柄二郵便局,35.76584,139.64477
練馬田柄郵便局,35.75972,139.63633
練馬立野郵便局,35.71448,139.58353
練馬西大泉五郵便局,35.75741,139.56661
練馬谷原郵便局,35.75136,139.61747
練馬豊玉中郵便局,35.73153,139.66258
練馬豊玉郵便局,35.73037,139.65711
練馬貫井郵便局,35.74228,139.63399
練馬郵便局,35.73546,139.65266
練馬関一郵便局,35.71999,139.59195
練馬関町郵便局,35.72321,139.57475
練馬高松郵便局,35.75761,139.61842
練馬高野台郵便局,35.74998,139.60847
練馬高野台駅前郵便局,35.74148,139.61589
羽村加美郵便局,35.76771,139.29986
羽村南郵便局,35.75627,139.30878
羽村富士見郵便局,35.76091,139.32122
羽村小作台郵便局,35.77456,139.30002
羽田整備場駅前郵便局,35.55492,139.75471
羽田空港郵便局,35.54837,139.78396
聖路加ガーデン内郵便局,35.66727,139.77868
芝一郵便局,35.65091,139.75410
芝三郵便局,35.65268,139.74893
芝大門郵便局,35.65980,139.75402
芝郵便局,35.66288,139.75199
芦花公園駅前郵便局,35.66936,139.60920
花小金井駅前郵便局,35.72712,139.51426
花畑西郵便局,35.80453,139.80679
荏原郵便局,35.61269,139.70727
荒川五郵便局,35.73910,139.77753
荒川北町屋郵便局,35.74842,139.78465
荒川南千住五郵便局,35.73383,139.79732
荒川南千住郵便局,35.73589,139.78920
荒川東尾久二郵便局,35.74340,139.77082
荒川東尾久六郵便局,35.74659,139.77490
荒川東尾久四郵便局,35.74280,139.76705
荒川汐入郵便局,35.73726,139.80725
荒川町屋五郵便局,35.74992,139.77862
荒川町屋郵便局,35.74352,139.78279
荒川西尾久七郵便局,35.74901,139.75657
荒川西尾久三郵便局,35.75263,139.76197
荒川西尾久二郵便局,35.74762,139.76297
荻窪二郵便局,35.69643,139.62347
荻窪四郵便局,35.70221,139.62258
荻窪川南郵便局,35.69779,139.61775
荻窪郵便局,35.71112,139.60933
萩山駅前郵便局,35.73933,139.47923
落合郵便局 (Ochiai Post Office),35.71079,139.68797
葛西仲町郵便局,35.65815,139.87852
葛西駅前郵便局,35.66566,139.87273
葛飾亀有二郵便局,35.75815,139.84898
葛飾区役所内郵便局,35.74368,139.84740
葛飾南水元二郵便局,35.77809,139.86020
葛飾四つ木郵便局,35.73626,139.83303
葛飾堀切一郵便局,35.74226,139.83343
葛飾堀切八郵便局,35.75687,139.82877
葛飾堀切六郵便局,35.75370,139.83092
葛飾堀切郵便局,35.74744,139.82650
葛飾奥戸郵便局,35.73457,139.86359
葛飾小菅郵便局,35.75490,139.81943
葛飾新宿二郵便局,35.76250,139.85806
葛飾東四つ木郵便局,35.72936,139.83970
葛飾東堀切三郵便局,35.75476,139.84017
葛飾東堀切二郵便局,35.75068,139.83623
葛飾東新小岩六郵便局,35.72771,139.85978
葛飾東新小岩郵便局,35.72265,139.86070
葛飾東立石郵便局,35.73443,139.84679
葛飾東金町二郵便局,35.77228,139.86789
葛飾東金町五郵便局,35.77784,139.87863
葛飾東金町郵便局,35.77176,139.87520
葛飾柴又一郵便局,35.75576,139.87133
葛飾柴又郵便局,35.75594,139.87680
葛飾水元五郵便局,35.78903,139.85787
葛飾水元郵便局,35.78306,139.86620
葛飾白鳥郵便局,35.75321,139.84573
葛飾立石一郵便局,35.73671,139.84595
葛飾細田郵便局,35.74112,139.87120
葛飾西亀有郵便局,35.76206,139.84190
葛飾西新小岩郵便局,35.72340,139.85192
葛飾西水元郵便局,35.78459,139.85456
葛飾郵便局,35.73610,139.83951
葛飾鎌倉郵便局,35.74704,139.88045
葛飾青戸三郵便局,35.74723,139.84912
葛飾青戸四郵便局,35.75317,139.85116
葛飾青戸郵便局,35.74597,139.85525
葛飾高砂七郵便局,35.75491,139.86620
葛飾高砂四郵便局,35.74708,139.87100
蒲田一郵便局,35.56528,139.71833
蒲田安方郵便局,35.56464,139.69869
蒲田郵便局,35.55845,139.71789
蒲田駅前郵便局,35.56297,139.71452
虎ノ門郵便局,35.66972,139.74921
西ヶ原四郵便局,35.74179,139.73979
西ヶ原郵便局,35.74493,139.74296
西友荻窪簡易郵便局,35.70499,139.61964
大崎駅西口郵便局,35.61721,139.72955
西小岩一郵便局,35.73330,139.87777
西小岩四郵便局,35.73876,139.87892
西巣鴨一郵便局,35.73779,139.72316
西巣鴨四郵便局,35.74440,139.72874
西新井駅前郵便局,35.77778,139.78912
西新宿七郵便局,35.69660,139.69788
西新宿八郵便局,35.69673,139.69288
西新宿四郵便局,35.69004,139.68533
西新橋一郵便局,35.66816,139.75119
西日暮里郵便局,35.73487,139.77232
西日暮里駅前郵便局,35.73243,139.76899
西早稲田一郵便局,35.71062,139.72016
西東京郵便局,35.73029,139.54031
西東京郵便局保谷分室,35.73752,139.55387
西池袋郵便局,35.73019,139.70659
西浅草郵便局,35.71498,139.79038
西秋留郵便局,35.72591,139.28803
西荻窪郵便局,35.70581,139.60172
西葛西駅前郵便局,35.66424,139.85795
西麻布郵便局,35.66043,139.72494
調布くすのき郵便局,35.64803,139.56126
調布上石原三郵便局,35.65207,139.52709
調布上石原郵便局,35.65720,139.53011
調布仙川二郵便局,35.66435,139.58314
調布仙川郵便局,35.66151,139.58625
調布八雲台郵便局,35.65568,139.55212
調布国領五郵便局,35.64765,139.55071
調布小島郵便局,35.64437,139.53792
調布市役所前郵便局,35.64925,139.54154
調布深大寺郵便局,35.67279,139.55881
調布緑ケ丘郵便局,35.66971,139.58600
調布金子郵便局,35.65253,139.57667
調布飛田給郵便局,35.65948,139.52515
豊島千川一郵便局,35.73935,139.69393
豊島千川駅前郵便局,35.73776,139.68905
豊島千早郵便局,35.73187,139.69288
豊島南大塚郵便局,35.72901,139.73185
豊島南長崎六郵便局,35.73056,139.67866
豊島南長崎郵便局,35.72648,139.68430
豊島要町一郵便局,35.73373,139.69549
豊島長崎一郵便局,35.72848,139.69513
豊島長崎六郵便局,35.73406,139.68115
豊島長崎郵便局,35.73020,139.68574
豊島高松郵便局,35.73647,139.70168
豊島高田郵便局,35.71562,139.71183
豊田駅前郵便局,35.66001,139.38382
豪徳寺駅前郵便局,35.65524,139.64822
赤坂パークビル内郵便局,35.67223,139.73354
赤坂一ツ木通郵便局,35.67618,139.73585
赤坂七郵便局,35.67021,139.73221
赤坂通郵便局,35.67314,139.73863
赤塚三郵便局,35.77641,139.63751
赤羽二郵便局,35.78020,139.72634
赤羽北二郵便局,35.78481,139.70742
赤羽岩淵駅前郵便局,35.78320,139.72105
赤羽西二郵便局,35.77226,139.72152
赤羽西六郵便局,35.77485,139.70478
赤羽西四郵便局,35.77159,139.71405
赤羽駅前郵便局,35.77776,139.71775
足立ひとつや郵便局,35.78309,139.81095
足立一郵便局,35.76440,139.80412
足立三郵便局,35.76209,139.81090
足立中居郵便局,35.74929,139.79904
足立中川郵便局,35.76956,139.85273
足立仲町郵便局,35.74618,139.80165
足立伊興二郵便局,35.79373,139.78235
足立佐野郵便局,35.78648,139.84112
足立保木間四郵便局,35.79700,139.80368
足立保木間郵便局,35.78953,139.81023
足立入谷郵便局,35.80798,139.75683
足立六木郵便局,35.79607,139.83747
足立六町郵便局,35.78548,139.82140
足立古千谷郵便局,35.80591,139.77414
足立大川町郵便局,35.75562,139.79843
足立大谷田団地内郵便局,35.77848,139.84459
足立宮元町郵便局,35.74629,139.79476
足立宮城郵便局,35.75852,139.75699
足立島根郵便局,35.78231,139.79787
足立弘道郵便局,35.77034,139.81051
足立新田郵便局,35.77242,139.74163
足立旭町郵便局,35.74918,139.80901
足立本木一郵便局,35.76150,139.78794
足立本木郵便局,35.76473,139.78107
足立東伊興郵便局,35.80110,139.78668
足立東和二郵便局,35.76904,139.84301
足立東和郵便局,35.77256,139.84142
足立東綾瀬郵便局,35.76465,139.83390
足立柳原郵便局,35.74659,139.81284
足立栗原北郵便局,35.78492,139.78887
足立梅島郵便局,35.77628,139.80301
足立梅田郵便局,35.77003,139.79745
足立椿郵便局,35.78006,139.76051
足立江北四郵便局,35.77270,139.76935
足立江北郵便局,35.78287,139.76971
足立竹の塚郵便局,35.79445,139.79582
足立綾瀬郵便局,35.76862,139.82426
足立興野郵便局,35.76806,139.77454
足立舎人郵便局,35.81185,139.76650
足立花畑一郵便局,35.79909,139.81212
足立花畑五郵便局,35.80730,139.81014
足立花畑郵便局,35.79075,139.82746
足立西伊興郵便局,35.79034,139.77501
足立西保木間郵便局,35.80117,139.79435
足立西加平郵便局,35.77648,139.82156
足立西新井二郵便局,35.78517,139.77937
足立西新井本町郵便局,35.77570,139.77407
足立西新井栄町郵便局,35.77317,139.79062
足立西新井郵便局,35.77842,139.78071
足立西竹の塚郵便局,35.79574,139.78876
足立西綾瀬郵便局,35.76645,139.81543
足立西郵便局,35.77234,139.78087
足立谷中三郵便局,35.78131,139.83462
足立谷中郵便局,35.77692,139.83045
足立郵便局,35.74343,139.81146
足立関原郵便局,35.76775,139.78847
足立青井郵便局,35.77789,139.81384
足立鹿浜八郵便局,35.78811,139.76204
足立鹿浜郵便局,35.78355,139.75118
都道府県会館内郵便局,35.67907,139.73910
金町郵便局,35.76881,139.86956
銀座一郵便局,35.67261,139.77011
銀座七郵便局,35.66707,139.76527
銀座三郵便局,35.67024,139.76941
銀座並木通郵便局,35.67327,139.76499
銀座四郵便局,35.67107,139.76565
銀座西郵便局,35.66923,139.75895
銀座通郵便局,35.67335,139.76757
銀座郵便局,35.66510,139.76405
錦糸町駅前郵便局,35.69763,139.81420
阿佐谷北三郵便局,35.71182,139.62992
阿佐谷北六郵便局,35.71301,139.63892
阿佐谷駅前郵便局,35.70409,139.63615
雑司が谷郵便局,35.71987,139.71502
霞が関ビル内郵便局,35.67156,139.74724
霞ヶ関郵便局,35.67438,139.75193
青梅上町郵便局,35.79010,139.25436
青梅住江町郵便局,35.78866,139.25988
青梅勝沼郵便局,35.79005,139.26719
青梅新町郵便局,35.78959,139.30285
青梅末広郵便局,35.77880,139.30635
青梅河辺郵便局,35.78232,139.28586
青梅若草郵便局,35.78546,139.29550
青梅藤橋郵便局,35.80288,139.30358
青梅長淵郵便局,35.77957,139.27247
青梅霞台郵便局,35.78686,139.28483
青葉東簡易郵便局,35.76586,139.49720
飛鳥山前郵便局,35.75092,139.73697
駒込駅前郵便局,35.73603,139.74651
高井戸駅前郵便局,35.68261,139.61589
高円寺中央通郵便局,35.70234,139.65416
高円寺北三郵便局,35.70739,139.64574
高円寺南三郵便局,35.70265,139.64789
高円寺駅前郵便局,35.70719,139.65049
高田馬場二郵便局,35.71320,139.70735
高砂郵便局,35.75267,139.86563
高輪二郵便局,35.63718,139.73360
高輪台郵便局,35.63196,139.73138
鳥越神社前郵便局,35.70161,139.78507
鶴川団地内郵便局,35.59091,139.47016
鷺ノ宮駅前郵便局,35.72337,139.63930
麹町本通郵便局,35.68435,139.73332
麹町郵便局,35.69212,139.74035
麹町郵便局東京逓信病院内分室,35.69668,139.74260
麹町飯田橋通郵便局,35.69935,139.74932
麻布十番郵便局,35.65538,139.73527
ＩＢＭ箱崎ビル内郵便局,35.67935,139.78660
ＫＤＤＩビル内郵便局,35.68751,139.69486
ＫＤＤＩ大手町ビル内郵便局,35.68786,139.76420
ＮＴＴ日比谷ビル内郵便局,35.67110,139.75766
ＮＴＴ東日本研修センタ内郵便局,35.65224,139.58678
ＴＦＴ内郵便局,35.63091,139.78996
ＴＯＣビル内郵便局,35.62207,139.71924
あざみ野駅内郵便局,35.56875,139.55351
かしわ台駅前郵便局,35.46835,139.41322
かながわサイエンスパーク内郵便局,35.59491,139.62073
さがみ野駅前郵便局,35.47355,139.42760
たまプラーザ駅南口郵便局,35.57309,139.56013
オルトヨコハマ内郵便局,35.48726,139.65412
クイーンズスクエア横浜郵便局,35.45704,139.63451
シルクセンター内郵便局,35.44704,139.64498
テクノウェイブ１００ビル内郵便局,35.48107,139.64460
パークシティ新川崎内郵便局,35.54895,139.67413
七沢郵便局,35.44212,139.29851
三ツ境駅北口郵便局,35.46884,139.50199
三菱重工横浜ビル内郵便局,35.45627,139.62932
上溝郵便局,35.55685,139.35712
中央林間駅前郵便局,35.50731,139.44287
中津郵便局,35.51600,139.33462
仲町台駅前郵便局,35.53695,139.58998
保土ヶ谷郵便局,35.46087,139.59641
半原郵便局,35.54341,139.26898
南万騎が原駅前郵便局,35.45112,139.52546
南林間駅前郵便局,35.49642,139.44638
厚木上依知郵便局,35.51077,139.35674
厚木上荻野郵便局,35.49989,139.31370
厚木北郵便局,35.48986,139.33945
厚木宮の里簡易郵便局,35.47724,139.31278
厚木山際郵便局,35.49176,139.36557
厚木松枝町郵便局,35.44812,139.36364
厚木森の里郵便局,35.44554,139.30916
厚木毛利台郵便局,35.43993,139.33001
厚木緑ヶ丘郵便局,35.45320,139.34212
厚木鳶尾郵便局,35.49134,139.32681
国分郵便局,35.45689,139.39908
城山若葉台郵便局,35.59628,139.29346
城山郵便局,35.59446,139.30264
大口駅前郵便局,35.49300,139.64681
大和つきみ野郵便局,35.51144,139.45567
大和上草柳郵便局,35.47744,139.45417
大和中央一郵便局,35.46659,139.46091
大和南林間六郵便局,35.49086,139.43685
大和柳橋郵便局,35.45745,139.46479
大和桜ヶ丘郵便局,35.45042,139.46747
大和福田郵便局,35.43862,139.45879
大和郵便局,35.47923,139.45984
大塚本町郵便局,35.46723,139.42144
大沢郵便局,35.57844,139.33420
宮前郵便局,35.57553,139.57715
小鮎郵便局,35.46420,139.32140
尻手駅前郵便局,35.53070,139.68186
川崎ソリッドスクエア内郵便局,35.53542,139.69981
川崎ブレーメン通郵便局,35.56518,139.65226
川崎三田郵便局,35.61110,139.54393
川崎上丸子郵便局,35.58019,139.66470
川崎上作延郵便局,35.59952,139.59427
川崎上平間郵便局,35.56489,139.67245
川崎上新城郵便局,35.58928,139.63041
川崎下作延郵便局,35.59897,139.60865
川崎下沼部郵便局,35.57328,139.66845
川崎中央郵便局,35.53023,139.70553
川崎中有馬郵便局,35.57136,139.58055
川崎中野島北郵便局,35.63049,139.55262
川崎中野島郵便局,35.62580,139.54687
川崎久末郵便局,35.56548,139.61516
川崎京町郵便局,35.51976,139.69400
川崎北加瀬郵便局,35.55431,139.66084
川崎北見方郵便局,35.60033,139.63014
川崎北部市場内郵便局,35.59004,139.54900
川崎千代ヶ丘郵便局,35.61801,139.50704
川崎千年郵便局,35.58375,139.61965
川崎南加瀬郵便局,35.54264,139.66181
川崎南河原郵便局,35.53298,139.68945
川崎南町郵便局,35.52673,139.69997
川崎古市場郵便局,35.55214,139.68075
川崎向ヶ丘郵便局,35.59934,139.57459
川崎四谷上町郵便局,35.52548,139.73244
川崎土橋郵便局,35.58602,139.57751
川崎堰郵便局,35.61305,139.59440
川崎塚越郵便局,35.54506,139.68053
川崎大島郵便局,35.52232,139.71118
川崎大師海岸郵便局,35.53703,139.74061
川崎大師郵便局,35.53480,139.73117
川崎子母口郵便局,35.57399,139.63102
川崎宮内郵便局,35.58980,139.63986
川崎宮前平郵便局,35.58741,139.58495
川崎宿河原郵便局,35.61502,139.57895
川崎小倉郵便局,35.54003,139.66631
川崎小向西町郵便局,35.54745,139.68889
川崎小杉郵便局,35.58194,139.65173
川崎小田郵便局,35.51317,139.70250
川崎市役所通郵便局,35.53129,139.70119
川崎新丸子郵便局,35.57982,139.66091
川崎新城郵便局,35.58710,139.62950
川崎日進町ビル内郵便局,35.52648,139.69409
川崎旭町郵便局,35.53151,139.71758
川崎昭和郵便局,35.53134,139.73753
川崎有馬郵便局,35.57200,139.59534
川崎本町郵便局,35.53342,139.70439
川崎東大島郵便局,35.52365,139.71802
川崎東柿生郵便局,35.57907,139.51233
川崎栗平郵便局,35.60694,139.48080
川崎梶ヶ谷郵便局,35.58564,139.60554
川崎河原町郵便局,35.53884,139.69195
川崎浅田郵便局,35.50701,139.70056
川崎渡田向町郵便局,35.52050,139.70348
川崎渡田郵便局,35.51392,139.71475
川崎溝ノ口郵便局,35.60434,139.61324
川崎生田南郵便局,35.59941,139.52210
川崎田尻郵便局,35.56014,139.67295
川崎白山郵便局,35.59144,139.51102
川崎砂子郵便局,35.52903,139.69947
川崎苅宿郵便局,35.56222,139.66403
川崎藤崎郵便局,35.52989,139.72239
川崎諏訪郵便局,35.60619,139.62309
川崎野川郵便局,35.57325,139.61453
川崎長沢郵便局,35.60059,139.53945
川崎馬絹郵便局,35.58389,139.59737
川崎鹿島田郵便局,35.55195,139.67367
市ヶ尾駅前郵便局,35.55156,139.54321
座間ひばりが丘郵便局,35.48506,139.43210
座間中宿郵便局,35.48931,139.39086
座間立野台郵便局,35.48104,139.41100
座間緑ヶ丘郵便局,35.49101,139.40828
座間駅前郵便局,35.47862,139.40253
愛川田代郵便局,35.52714,139.28926
愛川郵便局,35.52714,139.32714
新横浜三郵便局,35.51254,139.61870
新横浜駅前郵便局,35.50943,139.61584
新田郵便局,35.53287,139.61131
,35.60197,139.50727
